Country,Timeframe,Sex,Year,Age,Dx,Nx,mx
SWE,Period,Male,1780,12,104.09,19690.25,0.00529
SWE,Period,Female,1780,13,95.17,19332.08,0.00492
SWE,Period,Male,1780,13,100.47,18948.03,0.0053
SWE,Period,Female,1780,14,94.45,18982.04,0.00498
SWE,Period,Male,1780,14,95.97,18691.7,0.00513
SWE,Period,Female,1780,15,91.78,18418.72,0.00498
SWE,Period,Male,1780,15,91.34,18191.79,0.00502
SWE,Period,Female,1780,16,90.79,18959.05,0.00479
SWE,Period,Male,1780,16,89.7,18435.58,0.00487
SWE,Period,Female,1780,17,92.4,19323.97,0.00478
SWE,Period,Male,1780,17,91.83,18507.77,0.00496
SWE,Period,Female,1780,18,96.61,19809.19,0.00488
SWE,Period,Male,1780,18,97.73,18727.04,0.00522
SWE,Period,Female,1780,19,103.41,20372.86,0.00508
SWE,Period,Male,1780,19,107.39,19051.29,0.00564
SWE,Period,Female,1780,20,112.08,20826.46,0.00538
SWE,Period,Male,1780,20,119.77,19233.95,0.00623
SWE,Period,Female,1780,21,119.76,20126.16,0.00595
SWE,Period,Male,1780,21,130.59,18568.42,0.00703
SWE,Period,Female,1780,22,125.71,19405.36,0.00648
SWE,Period,Male,1780,22,138.8,17902.72,0.00775
SWE,Period,Female,1780,23,129.96,18812.7,0.00691
SWE,Period,Male,1780,23,144.42,17367.75,0.00832
SWE,Period,Female,1780,24,132.49,18508.41,0.00716
SWE,Period,Male,1780,24,147.42,17079.17,0.00863
SWE,Period,Female,1780,25,133.77,18262.1,0.00733
SWE,Period,Male,1780,25,148.26,16771.68,0.00884
SWE,Period,Female,1780,26,135.63,18329.92,0.0074
SWE,Period,Male,1780,26,148.75,16831.39,0.00884
SWE,Period,Female,1780,27,138.55,18316.63,0.00756
SWE,Period,Male,1780,27,149.31,16831.67,0.00887
SWE,Period,Female,1780,28,142.52,18140.35,0.00786
SWE,Period,Male,1780,28,149.97,16685.09,0.00899
SWE,Period,Female,1780,29,147.53,17998.45,0.0082
SWE,Period,Male,1780,29,150.7,16550.03,0.00911
SWE,Period,Female,1780,30,152.82,17985.07,0.0085
SWE,Period,Male,1780,30,151.13,16525.92,0.00915
SWE,Period,Female,1780,31,155.3,17011.6,0.00913
SWE,Period,Male,1780,31,149.61,15685.51,0.00954
SWE,Period,Female,1780,32,154.19,16184.81,0.00953
SWE,Period,Male,1780,32,145.75,14971.21,0.00974
SWE,Period,Female,1780,33,149.48,15341.2,0.00974
SWE,Period,Male,1780,33,139.54,14260.86,0.00978
SWE,Period,Female,1780,34,141.19,14476.47,0.00975
SWE,Period,Male,1780,34,130.98,13487.85,0.00971
SWE,Period,Female,1780,35,130.67,13712.66,0.00953
SWE,Period,Male,1780,35,121.22,12792.03,0.00948
SWE,Period,Female,1780,36,123.41,13699.76,0.00901
SWE,Period,Male,1780,36,114.87,12752.84,0.00901
SWE,Period,Female,1780,37,120.77,13758.44,0.00878
SWE,Period,Male,1780,37,113.06,12823.42,0.00882
SWE,Period,Female,1780,38,122.77,13861.87,0.00886
SWE,Period,Male,1780,38,115.78,12934.53,0.00895
SWE,Period,Female,1780,39,129.37,13968.59,0.00926
SWE,Period,Male,1780,39,123.06,12989.77,0.00947
SWE,Period,Female,1780,40,139.18,14024.83,0.00992
SWE,Period,Male,1780,40,133.65,13051.92,0.01024
SWE,Period,Female,1780,41,146.46,13367.21,0.01096
SWE,Period,Male,1780,41,142.65,12355.71,0.01155
SWE,Period,Female,1780,42,149.76,12747.57,0.01175
SWE,Period,Male,1780,42,148.82,11717.32,0.0127
SWE,Period,Female,1780,43,149.11,12287.18,0.01214
SWE,Period,Male,1780,43,152.17,11190.28,0.0136
SWE,Period,Female,1780,44,144.49,11977.3,0.01206
SWE,Period,Male,1780,44,152.7,10739,0.01422
SWE,Period,Female,1780,45,137.19,11617.82,0.01181
SWE,Period,Male,1780,45,151.04,10211.43,0.01479
SWE,Period,Female,1780,46,132.34,11722.59,0.01129
SWE,Period,Male,1780,46,149.74,10238.97,0.01462
SWE,Period,Female,1780,47,131.25,11814.27,0.01111
SWE,Period,Male,1780,47,149.42,10297.44,0.01451
SWE,Period,Female,1780,48,133.91,11959.68,0.0112
SWE,Period,Male,1780,48,150.08,10408.75,0.01442
SWE,Period,Female,1780,49,140.3,12062.98,0.01163
SWE,Period,Male,1780,49,151.73,10513.29,0.01443
SWE,Period,Female,1780,50,149.22,12123.69,0.01231
SWE,Period,Male,1780,50,154.2,10588.78,0.01456
SWE,Period,Female,1780,51,155.74,11383.01,0.01368
SWE,Period,Male,1780,51,156.86,10001.48,0.01568
SWE,Period,Female,1780,52,158.63,10687.05,0.01484
SWE,Period,Male,1780,52,159.57,9429.53,0.01692
SWE,Period,Female,1780,53,157.89,10057.91,0.0157
SWE,Period,Male,1780,53,162.3,8908.12,0.01822
SWE,Period,Female,1780,54,153.52,9469.58,0.01621
SWE,Period,Male,1780,54,165.07,8429.06,0.01958
SWE,Period,Female,1780,55,147.03,8869.97,0.01658
SWE,Period,Male,1780,55,167.82,7921.56,0.02119
SWE,Period,Female,1780,56,144.42,8895.66,0.01623
SWE,Period,Male,1780,56,170.41,7776.2,0.02191
SWE,Period,Female,1780,57,147.21,8926.98,0.01649
SWE,Period,Male,1780,57,172.8,7649.31,0.02259
SWE,Period,Female,1780,58,155.39,8997.25,0.01727
SWE,Period,Male,1780,58,174.99,7539.33,0.02321
SWE,Period,Female,1780,59,168.96,9027.77,0.01872
SWE,Period,Male,1780,59,176.98,7393.81,0.02394
SWE,Period,Female,1780,60,187.05,9040.15,0.02069
SWE,Period,Male,1780,60,179.5,7294.19,0.02461
SWE,Period,Female,1780,61,206.18,8327.81,0.02476
SWE,Period,Male,1780,61,185.51,6723.55,0.02759
SWE,Period,Female,1780,62,225.45,7587.51,0.02971
SWE,Period,Male,1780,62,195.77,6116.22,0.03201
SWE,Period,Female,1780,63,244.87,6893.42,0.03552
SWE,Period,Male,1780,63,210.25,5533.07,0.038
SWE,Period,Female,1780,64,264.45,6237.03,0.0424
SWE,Period,Male,1780,64,228.98,4982.52,0.04596
SWE,Period,Female,1780,65,283.35,5628.77,0.05034
SWE,Period,Male,1780,65,249.98,4447.59,0.05621
SWE,Period,Female,1780,66,298.22,5410.16,0.05512
SWE,Period,Male,1780,66,265.46,4234.33,0.06269
SWE,Period,Female,1780,67,308.25,5155.19,0.05979
SWE,Period,Male,1780,67,273.48,3984.11,0.06864
SWE,Period,Female,1780,68,313.43,4860.75,0.06448
SWE,Period,Male,1780,68,274.01,3684.14,0.07438
SWE,Period,Female,1780,69,313.75,4522.95,0.06937
SWE,Period,Male,1780,69,267.08,3348.34,0.07976
SWE,Period,Female,1780,70,309.69,4201.03,0.07372
SWE,Period,Male,1780,70,254.06,3055.5,0.08315
SWE,Period,Female,1780,71,303.05,3788.25,0.08
SWE,Period,Male,1780,71,240.55,2739,0.08782
SWE,Period,Female,1780,72,294.31,3426.58,0.08589
SWE,Period,Male,1780,72,227.91,2472.47,0.09218
SWE,Period,Female,1780,73,283.46,3079.66,0.09204
SWE,Period,Male,1780,73,216.17,2238.42,0.09657
SWE,Period,Female,1780,74,270.5,2746.52,0.09849
SWE,Period,Male,1780,74,205.31,2025.32,0.10137
SWE,Period,Female,1780,75,255.91,2429.38,0.10534
SWE,Period,Male,1780,75,194.97,1813.65,0.1075
SWE,Period,Female,1780,76,241.6,2197.54,0.10994
SWE,Period,Male,1780,76,183.64,1611.35,0.11397
SWE,Period,Female,1780,77,228.05,1975.71,0.11543
SWE,Period,Male,1780,77,170.96,1410.41,0.12121
SWE,Period,Female,1780,78,215.24,1795.07,0.11991
SWE,Period,Male,1780,78,156.91,1244.25,0.12611
SWE,Period,Female,1780,79,203.21,1630.7,0.12462
SWE,Period,Male,1780,79,141.52,1098.1,0.12888
SWE,Period,Female,1780,80,191.41,1422.34,0.13457
SWE,Period,Male,1780,80,125.14,932.38,0.13422
SWE,Period,Female,1780,81,177.81,1187.82,0.14969
SWE,Period,Male,1780,81,109.33,766.57,0.14262
SWE,Period,Female,1780,82,161.91,970.23,0.16688
SWE,Period,Male,1780,82,94.45,609.54,0.15495
SWE,Period,Female,1780,83,143.7,782.04,0.18375
SWE,Period,Male,1780,83,80.53,471.42,0.17082
SWE,Period,Female,1780,84,123.18,628.31,0.19605
SWE,Period,Male,1780,84,67.55,359.11,0.1881
SWE,Period,Female,1780,85,101.31,504.07,0.20098
SWE,Period,Male,1780,85,55.63,274.77,0.20246
SWE,Period,Female,1780,86,81.92,402.36,0.2036
SWE,Period,Male,1780,86,45.31,210.59,0.21516
SWE,Period,Female,1780,87,65.97,321.59,0.20514
SWE,Period,Male,1780,87,36.69,163.24,0.22476
SWE,Period,Female,1780,88,53.44,261.56,0.20431
SWE,Period,Male,1780,88,29.78,131.24,0.22691
SWE,Period,Female,1780,89,44.36,213.1,0.20817
SWE,Period,Male,1780,89,24.58,104.69,0.23479
SWE,Period,Female,1780,90,44.99,166.12,0.27083
SWE,Period,Male,1780,90,22.45,78.84,0.28475
SWE,Period,Female,1780,91,36.26,125.98,0.28782
SWE,Period,Male,1780,91,17.7,57.34,0.30869
SWE,Period,Female,1780,92,28.81,94.31,0.30548
SWE,Period,Male,1780,92,13.77,40.85,0.33709
SWE,Period,Female,1780,93,22.56,69.05,0.32672
SWE,Period,Male,1780,93,10.57,28.83,0.36663
SWE,Period,Female,1780,94,17.4,49.71,0.35003
SWE,Period,Male,1780,94,7.99,19.88,0.40191
SWE,Period,Female,1780,95,13.21,35.62,0.37086
SWE,Period,Male,1780,95,5.97,13.38,0.44619
SWE,Period,Female,1780,96,9.86,25.15,0.39205
SWE,Period,Male,1780,96,4.39,8.94,0.49105
SWE,Period,Female,1780,97,7.25,17.34,0.41811
SWE,Period,Male,1780,97,3.18,6.03,0.52736
SWE,Period,Female,1780,98,5.24,11.75,0.44596
SWE,Period,Male,1780,98,2.26,3.98,0.56784
SWE,Period,Female,1780,99,3.73,7.77,0.48005
SWE,Period,Male,1780,99,1.59,2.25,0.70667
SWE,Period,Female,1780,100,2.6,4.88,0.53279
SWE,Period,Male,1780,100,1.1,1.2,0.91667
SWE,Period,Female,1780,101,1.79,3.07,0.58306
SWE,Period,Male,1780,101,0.75,0.61,1.22951
SWE,Period,Female,1780,102,1.2,1.83,0.65574
SWE,Period,Male,1780,102,0.28,0.05,5.6
SWE,Period,Female,1780,103,0.8,0.88,0.90909
SWE,Period,Female,1780,104,0.29,0.19,1.52632
SWE,Period,Female,1781,0,6335,32074.86,0.19751
SWE,Period,Male,1781,0,7350,32524.12,0.22599
SWE,Period,Female,1781,1,1666.54,28476.17,0.05852
SWE,Period,Male,1781,1,1784.06,28236.38,0.06318
SWE,Period,Female,1781,2,1094.47,28327.41,0.03864
SWE,Period,Male,1781,2,1170.94,28030.83,0.04177
SWE,Period,Female,1781,3,770.69,28575.85,0.02697
SWE,Period,Male,1781,3,825.7,28222.77,0.02926
SWE,Period,Female,1781,4,561.31,23767.2,0.02362
SWE,Period,Male,1781,4,603.3,23482.39,0.02569
SWE,Period,Female,1781,5,423.4,19279.11,0.02196
SWE,Period,Male,1781,5,457.24,19082.79,0.02396
SWE,Period,Female,1781,6,319.27,18836.65,0.01695
SWE,Period,Male,1781,6,346.62,18651.79,0.01858
SWE,Period,Female,1781,7,239.46,19271.66,0.01243
SWE,Period,Male,1781,7,261.2,19089.3,0.01368
SWE,Period,Female,1781,8,183.99,19549.79,0.00941
SWE,Period,Male,1781,8,200.98,19416.15,0.01035
SWE,Period,Female,1781,9,152.86,20160.13,0.00758
SWE,Period,Male,1781,9,165.95,19994.85,0.0083
SWE,Period,Female,1781,10,142.07,21567.49,0.00659
SWE,Period,Male,1781,10,152.19,21260,0.00716
SWE,Period,Female,1781,11,135.6,21165.28,0.00641
SWE,Period,Male,1781,11,143.83,20813.34,0.00691
SWE,Period,Female,1781,12,129.47,20520.05,0.00631
SWE,Period,Male,1781,12,136.94,20177.21,0.00679
SWE,Period,Female,1781,13,123.67,19422.49,0.00637
SWE,Period,Male,1781,13,131.51,19088.58,0.00689
SWE,Period,Female,1781,14,118.19,18641.14,0.00634
SWE,Period,Male,1781,14,127.54,18365.3,0.00694
SWE,Period,Female,1781,15,113.53,18304.49,0.0062
SWE,Period,Male,1781,15,125.07,18117.56,0.0069
SWE,Period,Female,1781,16,111.62,18988.31,0.00588
SWE,Period,Male,1781,16,124.21,18530.18,0.0067
SWE,Period,Female,1781,17,112.96,19547.63,0.00578
SWE,Period,Male,1781,17,124.97,18778.14,0.00666
SWE,Period,Female,1781,18,117.53,19921.57,0.0059
SWE,Period,Male,1781,18,127.36,18848.1,0.00676
SWE,Period,Female,1781,19,125.35,20417.77,0.00614
SWE,Period,Male,1781,19,131.4,19067.35,0.00689
SWE,Period,Female,1781,20,135.42,20992.46,0.00645
SWE,Period,Male,1781,20,136.76,19390.4,0.00705
SWE,Period,Female,1781,21,143.85,20383.38,0.00706
SWE,Period,Male,1781,21,142.2,18786.03,0.00757
SWE,Period,Female,1781,22,149.63,19684.45,0.0076
SWE,Period,Male,1781,22,147.42,18123.22,0.00813
SWE,Period,Female,1781,23,152.79,18970.64,0.00805
SWE,Period,Male,1781,23,152.43,17462.79,0.00873
SWE,Period,Female,1781,24,153.31,18384.26,0.00834
SWE,Period,Male,1781,24,157.21,16931.86,0.00928
SWE,Period,Female,1781,25,151.96,18084.41,0.0084
SWE,Period,Male,1781,25,161.69,16643.69,0.00971
SWE,Period,Female,1781,26,151.76,18505.01,0.0082
SWE,Period,Male,1781,26,165.55,17000.73,0.00974
SWE,Period,Female,1781,27,153.49,18574.04,0.00826
SWE,Period,Male,1781,27,168.7,17060.19,0.00989
SWE,Period,Female,1781,28,157.12,18558.84,0.00847
SWE,Period,Male,1781,28,171.16,17060.49,0.01003
SWE,Period,Female,1781,29,162.68,18375.52,0.00885
SWE,Period,Male,1781,29,172.9,16910.43,0.01022
SWE,Period,Female,1781,30,169.12,18223.04,0.00928
SWE,Period,Male,1781,30,173.63,16771.24,0.01035
SWE,Period,Female,1781,31,172.33,17356.96,0.00993
SWE,Period,Male,1781,31,172.09,16074.36,0.01071
SWE,Period,Female,1781,32,171.27,16409.36,0.01044
SWE,Period,Male,1781,32,167.98,15253.35,0.01101
SWE,Period,Female,1781,33,165.93,15605.07,0.01063
SWE,Period,Male,1781,33,161.29,14554.92,0.01108
SWE,Period,Female,1781,34,156.34,14786.51,0.01057
SWE,Period,Male,1781,34,152.01,13860.05,0.01097
SWE,Period,Female,1781,35,144.23,13951.85,0.01034
SWE,Period,Male,1781,35,141.48,13107.13,0.01079
SWE,Period,Female,1781,36,136.64,13917.43,0.00982
SWE,Period,Male,1781,36,135.03,13044.92,0.01035
SWE,Period,Female,1781,37,135.32,13908.37,0.00973
SWE,Period,Male,1781,37,133.99,13005.97,0.0103
SWE,Period,Female,1781,38,140.29,13968.25,0.01004
SWE,Period,Male,1781,38,138.36,13076.08,0.01058
SWE,Period,Female,1781,39,151.53,14069.6,0.01077
SWE,Period,Male,1781,39,148.13,13183.93,0.01124
SWE,Period,Female,1781,40,166.92,14170.53,0.01178
SWE,Period,Male,1781,40,161.6,13231.24,0.01221
SWE,Period,Female,1781,41,178.05,13535.17,0.01315
SWE,Period,Male,1781,41,171.94,12519.49,0.01373
SWE,Period,Female,1781,42,182.79,12887.28,0.01418
SWE,Period,Male,1781,42,177.44,11834.59,0.01499
SWE,Period,Female,1781,43,181.14,12281.1,0.01475
SWE,Period,Male,1781,43,178.1,11210.09,0.01589
SWE,Period,Female,1781,44,173.11,11835.26,0.01463
SWE,Period,Male,1781,44,173.91,10698.17,0.01626
SWE,Period,Female,1781,45,160.65,11540.42,0.01392
SWE,Period,Male,1781,45,166.48,10264.06,0.01622
SWE,Period,Female,1781,46,151.68,11789.43,0.01287
SWE,Period,Male,1781,46,162.1,10375.22,0.01562
SWE,Period,Female,1781,47,148.15,11900.74,0.01245
SWE,Period,Male,1781,47,162.36,10404.5,0.0156
SWE,Period,Female,1781,48,150.07,11993.69,0.01251
SWE,Period,Male,1781,48,167.26,10461.23,0.01599
SWE,Period,Female,1781,49,157.44,12136.67,0.01297
SWE,Period,Male,1781,49,176.81,10567.84,0.01673
SWE,Period,Female,1781,50,168.78,12232.02,0.0138
SWE,Period,Male,1781,50,189.62,10663.5,0.01778
SWE,Period,Female,1781,51,178.25,11530.62,0.01546
SWE,Period,Male,1781,51,200.21,10123.76,0.01978
SWE,Period,Female,1781,52,184.36,10806.64,0.01706
SWE,Period,Male,1781,52,207.2,9540.69,0.02172
SWE,Period,Female,1781,53,187.1,10130.2,0.01847
SWE,Period,Male,1781,53,210.59,8976.97,0.02346
SWE,Period,Female,1781,54,186.5,9522.8,0.01958
SWE,Period,Male,1781,54,210.38,8466.99,0.02485
SWE,Period,Female,1781,55,183.95,8958.4,0.02053
SWE,Period,Male,1781,55,207.61,8002.12,0.02594
SWE,Period,Female,1781,56,185.09,9057.42,0.02044
SWE,Period,Male,1781,56,206.39,7906.56,0.0261
SWE,Period,Female,1781,57,191.31,9081.62,0.02107
SWE,Period,Male,1781,57,207.8,7758.77,0.02678
SWE,Period,Female,1781,58,202.63,9104.98,0.02225
SWE,Period,Male,1781,58,211.8,7626.81,0.02777
SWE,Period,Female,1781,59,219.03,9162.17,0.02391
SWE,Period,Male,1781,59,218.4,7509.07,0.02908
SWE,Period,Female,1781,60,239.69,9172.54,0.02613
